REId,name_short,v_full,d_losses,d_grid_subscription,d_grid_connection,d_feed_in,d_capacity_reserve,d_capex_adj,d_cable
REL00143,Olofströms Kraft,0.2045763244173937,-0.0512984984992082,0.22426010417256892,-0.0015397606134781583,-0.2848706854898797,0.0,0.003452804687409383,-0.23439520493993005
REL00144,Olseröds El,1.4913662847380715,-0.1304385972973332,0.21175887297169016,-0.0014819347285088824,0.024886869566098646,0.0,0.18911482394803336,-0.17744386506828302
REL00146,Oskarshamn Energi,0.2446168648473801,-0.23737827488561347,0.5685104189937951,-0.008089766955943212,-0.050342055623686655,-0.004540536897024161,-0.11236779231804661,-0.1266859620660421
REL00147,Oxelö Energi,-0.434596521942332,-0.030865442424177214,-0.11070296779591704,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL00148,Partille Energi,0.2227680876954352,-0.11165157461183739,-0.6556271590164808,-0.03407875602325916,-0.029976226436723152,-0.0032551003809500045,0.10322271876839206,0.06953216636413906
REL00149,PiteEnergi,-0.434596521942332,-0.030865442424177214,-0.11070296779591704,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL00152,Ronneby Miljöteknik,0.9365798776656664,-0.06763848263282579,-0.009970895400690516,-0.010852911982017766,-0.10887249873956506,-0.002403069887213505,-0.14995915101811974,-0.09224680247772454
REL00156,Rödeby Elverk,1.2532724821437968,-0.08304013554722989,-0.25623533480283456,-0.0014924131869431534,0.008283337872083685,0.0,0.0001191966172875425,0.05443352030347626
REL00157,Sala-Heby Energi,0.006729148872852697,0.005619151729385763,-0.43667017346631365,-0.0015489169248317225,0.05274120827687412,0.0,0.04345765992155304,0.06998439195365913
REL00158,Sandhult-Sandared,0.18613697829623632,-0.2525716678074774,0.5100305324426513,-0.0048379099895745625,0.05815637351120895,-0.002447964613394582,0.09188334949663535,-0.031230825179862087
REL00160,SEVAB,1.606960665728141,-0.09733414561525766,0.10143078131270578,-0.0038300983644878883,-0.0048270930058214034,0.0,0.1454563735918013,0.06672527977003018
REL00163,Sjogerstads El,1.7465490973647135,-0.07791101249228216,0.14388705988930273,0.18726038584575555,0.005306584587860819,0.0,0.15023559187461455,0.059265495077753805
REL00164,Sjöbo Elnät,0.2333561676257645,-0.09661800783193897,-0.2243860303742462,-0.0015384347079594463,0.12706188985627254,0.0,-0.06390254388919381,-0.8662555682120043
REL00167,Skurups Elverk,1.3071326386496551,-0.08764729772270385,1.099470916733547,-0.005438194915785566,-0.02058651912206777,-0.0032765969801618056,0.2232754734505793,0.06688852463112571
REL00168,Skyllbergs Bruk,-0.3510015071289896,-0.08877992221790754,-0.8940409994904863,-0.0015656577600609012,-0.1319887457385427,0.0,0.14811962145092616,0.020386371963898586
REL00169,Skånska Energi,0.8034614762995052,0.019919968848025604,0.15458939629435786,0.11775109817560026,0.20587431732963513,0.0,0.037667789784734396,0.06194196715803013
REL00170,Skövde Energi,-0.17473989904146503,-0.10320782369467318,0.14915365510494993,-0.018108563782748277,0.001963159026119321,-0.001294247814653815,-0.11181481170390306,0.06976588630720482
REL00171,Smedjebacken Energi,0.1650444707040455,-0.006687721544040848,-0.2973792503773387,-0.04068003831492195,0.0576953270243985,-0.0005057379381279148,0.1033219829542853,0.01263873745236399
REL00173,Sollentuna Energi,-0.27875009417618335,-0.06971364165728744,-0.047579197839409115,-0.010357980069752859,-0.02068358691443839,-0.004300650648769722,0.07483131773577956,0.07058801554917782
REL00175,Staffanstorps Energi,1.8244601098569957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REL00177,Sturefors El,0.03529276503966283,-0.3663129593296732,0.3591863191860778,-0.0015475905328798945,0.31429541944612005,-0.022467936831649382,-0.3043421915736255,0.06992437611377245
