REId,name_short,urbanity_index,req_full,kr_full,eff_offA,req_offA,kr_offA,eff_offB,req_offB,kr_offB,dA_pp,dB_pp,dA_kr,dB_kr,req_full_pp
REL00148,Partille Energi,0.7371457371200312,0.002227680876954352,2678.249164540804,0.90157494,0.0011954536892704315,1435.7620426548763,0.89515437,0.0015323592133129615,1841.0119651298542,0.10322271876839206,0.06953216636413906,1242.4871218859278,837.2371994109499,0.2227680876954352
REL00149,PiteEnergi,0.2931682576933454,-0.00434596521942332,-8699.087184034637,1.0,-0.0049912112857991575,-9984.197564886239,1.0,-0.005055169969825468,-10111.490943101886,0.06452460663758375,0.07092047504021481,1285.1103808516018,1412.4037590672488,-0.434596521942332
REL00152,Ronneby Miljöteknik,0.511226920074783,0.009365798776656664,11911.032953283795,0.74403634,0.010865390286837862,13838.887706038438,0.75255843,0.01028826680143391,13096.264464304762,-0.14995915101811974,-0.09224680247772454,-1927.8547527546434,-1185.2315110209674,0.9365798776656664
REL00156,Rödeby Elverk,0.2211617355344107,0.012532724821437968,6769.488151051758,0.71643147,0.012531532855265093,6768.836248553834,0.72443733,0.011988389618403206,6471.944473556374,0.0001191966172875425,0.05443352030347626,0.6519024979243113,297.54367749538415,1.2532724821437968
REL00157,Sala-Heby Energi,0.3219020513590485,6.729148872852697e-05,70.79609409952135,0.92660985,-0.0003672851104870034,-386.24578198831034,0.92983977,-0.0006325524308080643,-665.0307883736202,0.04345765992155304,0.06998439195365913,457.0418760878317,735.8268824731416,0.006729148872852697
REL00158,Sandhult-Sandared,0.4735282488611828,0.0018613697829623632,565.0340046061621,0.90563461,0.0009425362879960097,285.8518197160289,0.88483612,0.002173678034760984,660.0438307115437,0.09188334949663535,-0.031230825179862087,279.18218489013316,-95.00982610538165,0.18613697829623632
REL00160,SEVAB,0.33297028658512706,0.01606960665728141,33820.68102334143,0.68171932,0.014615042921363397,30714.64623794282,0.6675386,0.015402353859581108,32394.734790043796,0.1454563735918013,0.06672527977003018,3106.0347853986095,1425.9462332976327,1.606960665728141
REL00163,Sjogerstads El,0.19879010524233726,0.017465490973647135,6425.374998294128,0.6591453,0.01596313505490099,5863.857930971311,0.64285335,0.016872836022869597,6203.66581242437,0.15023559187461455,0.059265495077753805,561.5170673228167,221.70918586975768,1.7465490973647135
REL00164,Sjöbo Elnät,0.20876528470446468,0.002333561676257645,2059.5975019546922,0.87296264,0.002972587115149583,2625.277330502702,0.74086737,0.010996117358377688,9789.589947003062,-0.06390254388919381,-0.8662555682120043,-565.6798285480099,-7729.9924450483695,0.2333561676257645
REL00167,Skurups Elverk,0.7327227298350975,0.013071326386496551,5196.315374636148,0.74447956,0.010838571651990758,4299.106956737438,0.71756716,0.012402441140185294,4927.1131202675315,0.2232754734505793,0.06688852463112571,897.2084178987097,269.2022543686162,1.3071326386496551
REL00168,Skyllbergs Bruk,0.0,-0.003510015071289896,-624.3294155823394,1.0,-0.0049912112857991575,-886.4770523746072,0.97882038,-0.0037138787909288817,-660.4561752347217,0.14811962145092616,0.020386371963898586,262.1476367922678,36.12675965238236,-0.3510015071289896
REL00169,Skånska Energi,0.4253817802164335,0.008034614762995052,14666.101239609905,0.79679488,0.0076579368651477076,13973.262399114094,0.79975923,0.00741519509141475,13527.053089453575,0.037667789784734396,0.06194196715803013,692.8388404958114,1139.04815015633,0.8034614762995052
REL00170,Skövde Energi,0.7564508578565026,-0.0017473989904146503,-2472.142527201413,0.93079504,-0.0006292508733756197,-891.2321764949345,0.95870621,-0.0024450578534866985,-3456.7468492612206,-0.11181481170390306,0.06976588630720482,-1580.9103507064785,984.6043220598076,-0.17473989904146503
