reid,nf_norm,nf_obs,ug_norm,ug_obs,k_upstream,cemi4_norm,cemi4_obs,aif_a_1_obs,aif_a_2_obs,aif_a_3_obs,aif_a_4_obs,aif_a_5_obs,aif_a_6_obs,aif_o_1_obs,aif_o_2_obs,aif_o_3_obs,aif_o_4_obs,aif_o_5_obs,aif_o_6_obs,aif_a_1_norm,aif_a_2_norm,aif_a_3_norm,aif_a_4_norm,aif_a_5_norm,aif_a_6_norm,aif_o_1_norm,aif_o_2_norm,aif_o_3_norm,aif_o_4_norm,aif_o_5_norm,aif_o_6_norm,ait_a_1_obs,ait_a_2_obs,ait_a_3_obs,ait_a_4_obs,ait_a_5_obs,ait_a_6_obs,ait_o_1_obs,ait_o_2_obs,ait_o_3_obs,ait_o_4_obs,ait_o_5_obs,ait_o_6_obs,ait_a_1_norm,ait_a_2_norm,ait_a_3_norm,ait_a_4_norm,ait_a_5_norm,ait_a_6_norm,ait_o_1_norm,ait_o_2_norm,ait_o_3_norm,ait_o_4_norm,ait_o_5_norm,ait_o_6_norm,e_in,reid_original,year,ame_1,ame_2,ame_3,ame_4,ame_5,ame_6,capcost
157,.0322,.038562279,.555,.52389997,24550000,.0192,.0537572669202612,.3323543898730033,.0466382295719105,.0863226942567375,.1922335027357867,.357134133272524,,1.692478477523437,.0552504595384529,.3386779120910106,.4534968165137667,.8979161360978754,,.2835,.0244,.1016,.107,.1817,,1.1776,.2012,.207,.3502,.6504,,.6412611358564789,.0859182181340023,.1041742947326525,.3053261744713365,.506759123333956,,2.314379409550006,.0561375768229835,.4239669350726899,.4898461717188688,1.281922281552163,,.4196,.0582,.102,.1767,.2738,,1.3763,.2763,.2712,.4422,.8084,,214562,157,2025,647.5390410958904,7210.927853881279,4861.994406392694,2022.261757990868,8766.27705479452,,1000000
157,.0322,.038562279,.555,.52389997,24550000,.0192,.0537572669202612,.3323543898730033,.0466382295719105,.0863226942567375,.1922335027357867,.357134133272524,,1.692478477523437,.0552504595384529,.3386779120910106,.4534968165137667,.8979161360978754,,.272,.0244,.1,.1043,.177,,1.1738,.2012,.207,.3502,.6504,,.6412611358564789,.0859182181340023,.1041742947326525,.3053261744713365,.506759123333956,,2.314379409550006,.0561375768229835,.4239669350726899,.4898461717188688,1.281922281552163,,.3884,.0582,.102,.148,.2524,,1.3394,.2763,.2712,.4262,.7848000000000001,,214562,157,2026,647.5390410958904,7210.927853881279,4861.994406392694,2022.261757990868,8766.27705479452,,1000000
157,.0322,.038562279,.555,.52389997,24550000,.0192,.0537572669202612,.3323543898730033,.0466382295719105,.0863226942567375,.1922335027357867,.357134133272524,,1.692478477523437,.0552504595384529,.3386779120910106,.4534968165137667,.8979161360978754,,.2605,.0244,.0983,.1017,.1723,,1.17,.2012,.207,.3502,.6504,,.6412611358564789,.0859182181340023,.1041742947326525,.3053261744713365,.506759123333956,,2.314379409550006,.0561375768229835,.4239669350726899,.4898461717188688,1.281922281552163,,.3572,.0582,.102,.1192,.2311,,1.3025,.2763,.2712,.4101,.7612,,214562,157,2027,647.5390410958904,7210.927853881279,4861.994406392694,2022.261757990868,8766.27705479452,,1000000
158,.0433,.037108302,.4617,.41580001,4933000,0,0,0,.003659762108117,0,0,.0124185967409427,,2,1.901151162426246,1.968525511980939,1.968885563729506,1.877947725105349,,.0086,.0393,.0508,.0376,.0601,,.0097,.0893,.1684,.1888,.1344,,0,.0006099603513528,0,0,.0020697661234905,,.7166666666666668,.7304640628632174,.74719286524234,.8636782737864229,.8909639324763927,,.0039,.0056,.008,.0054,.0148,,.0145,.1345,.2038,.1757,.16,,29104,158,2025,28.98127853881278,233.0977168949772,574.6046803652968,370.6196347031964,4590.515639269406,,1000000
158,.0433,.037108302,.4617,.41580001,4933000,0,0,0,.003659762108117,0,0,.0124185967409427,,2,1.901151162426246,1.968525511980939,1.968885563729506,1.877947725105349,,.0086,.0393,.0508,.0376,.0601,,.0097,.0893,.1684,.1888,.1344,,0,.0006099603513528,0,0,.0020697661234905,,.7166666666666668,.7304640628632174,.74719286524234,.8636782737864229,.8909639324763927,,.0039,.0056,.008,.0054,.0148,,.0145,.1345,.2038,.1757,.16,,29104,158,2026,28.98127853881278,233.0977168949772,574.6046803652968,370.6196347031964,4590.515639269406,,1000000
158,.0433,.037108302,.4617,.41580001,4933000,0,0,0,.003659762108117,0,0,.0124185967409427,,2,1.901151162426246,1.968525511980939,1.968885563729506,1.877947725105349,,.0086,.0393,.0508,.0376,.0601,,.0097,.0893,.1684,.1888,.1344,,0,.0006099603513528,0,0,.0020697661234905,,.7166666666666668,.7304640628632174,.74719286524234,.8636782737864229,.8909639324763927,,.0039,.0056,.008,.0054,.0148,,.0145,.1345,.2038,.1757,.16,,29104,158,2027,28.98127853881278,233.0977168949772,574.6046803652968,370.6196347031964,4590.515639269406,,1000000
160,.0354,.027006403,.55,.4298,36018000,.0282,.020341564233656,.1868848744618073,.1224150546440303,.0294212126442493,.2480075161549951,.1241744686134863,,1.470505529339402,.216985818319447,.1759586495733461,.4244113813335673,.7382633341277279,,.2851,.0458,.0528,.0817,.1851,,1.274,.4333,.5099,.5103,.7981,,.3525216760641395,.1331613575804162,.038796232338347,.1151357571973905,.2975105620517275,,1.538465897295189,.2569221105780745,.506869136737584,.7812372132457237,1.157953645851067,,.5235,.0708,.1158,.1413,.2976,,1.6169,.4439,.4652,.4915,.9693000000000001,,391833,160,2025,1032.836187214612,8706.735502283105,19726.90605022831,1435.932876712329,12678.78869863014,,1000000
160,.0354,.027006403,.55,.4298,36018000,.0282,.020341564233656,.1868848744618073,.1224150546440303,.0294212126442493,.2480075161549951,.1241744686134863,,1.470505529339402,.216985818319447,.1759586495733461,.4244113813335673,.7382633341277279,,.2722,.0458,.0528,.0817,.1777,,1.2193,.4101,.496,.4947,.7706,,.3525216760641395,.1331613575804162,.038796232338347,.1151357571973905,.2975105620517275,,1.538465897295189,.2569221105780745,.506869136737584,.7812372132457237,1.157953645851067,,.4385,.0708,.1158,.1292,.2627,,1.4558,.412,.4438,.4476,.8613,,391833,160,2026,1032.836187214612,8706.735502283105,19726.90605022831,1435.932876712329,12678.78869863014,,1000000
160,.0354,.027006403,.55,.4298,36018000,.0282,.020341564233656,.1868848744618073,.1224150546440303,.0294212126442493,.2480075161549951,.1241744686134863,,1.470505529339402,.216985818319447,.1759586495733461,.4244113813335673,.7382633341277279,,.2593,.0458,.0528,.0817,.1702,,1.1646,.3869,.4821,.4792,.743,,.3525216760641395,.1331613575804162,.038796232338347,.1151357571973905,.2975105620517275,,1.538465897295189,.2569221105780745,.506869136737584,.7812372132457237,1.157953645851067,,.3535,.0708,.1158,.1172,.2278,,1.2948,.3801,.4224,.4037,.7532,,391833,160,2027,1032.836187214612,8706.735502283105,19726.90605022831,1435.932876712329,12678.78869863014,,1000000
163,.0491,.04131477,.47,.37,7391000,.0029,0,.576900732082262,.0489314366813902,.1445947210944732,.1498698109967136,.2559306224017868,,.0752998121108535,.0088181922794345,.1333749377378529,.1555962350708362,.2856301873895937,,.2033,.0837,.0846,.1257,.1331,,.5965,.3924,.3717,.4014,.3063,,.5544341711644376,.033062452605831,.0833822108041245,.1646558081227071,.1649958395321802,,.0547735937598029,.0103317321357792,.1075125265854071,.0625665984551002,.1807302210226994,,.3064,.0705,.0705,.1782,.1567,,1.0187,.2497,.3015,.3406,.3591,,39429,163,2025,209.8536529680365,386.8869863013699,493.888698630137,313.7342465753425,2881.958789954338,,1000000
